Node_ID,Original_Class_ID,Original_Class_Name,Meta_Class,Meta_Class_Binary,Degree
2026,1,Reinforcement_Learning,C2_Practical_Applied,1,4
2027,3,Neural_Networks,C2_Practical_Applied,1,4
2028,3,Neural_Networks,C2_Practical_Applied,1,1
2029,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2030,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2031,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2032,3,Neural_Networks,C2_Practical_Applied,1,1
2033,3,Neural_Networks,C2_Practical_Applied,1,4
2034,4,Case_Based,C1_Logic_Theory,0,40
2035,3,Neural_Networks,C2_Practical_Applied,1,3
2036,3,Neural_Networks,C2_Practical_Applied,1,2
2037,3,Neural_Networks,C2_Practical_Applied,1,2
2038,3,Neural_Networks,C2_Practical_Applied,1,2
2039,3,Neural_Networks,C2_Practical_Applied,1,3
2040,4,Case_Based,C1_Logic_Theory,0,4
2041,3,Neural_Networks,C2_Practical_Applied,1,4
2042,3,Neural_Networks,C2_Practical_Applied,1,2
2043,4,Case_Based,C1_Logic_Theory,0,2
2044,3,Neural_Networks,C2_Practical_Applied,1,2
2045,1,Reinforcement_Learning,C2_Practical_Applied,1,32
2046,1,Reinforcement_Learning,C2_Practical_Applied,1,5
2047,0,Theory,C1_Logic_Theory,0,2
2048,1,Reinforcement_Learning,C2_Practical_Applied,1,3
2049,0,Theory,C1_Logic_Theory,0,2
2050,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2051,0,Theory,C1_Logic_Theory,0,3
2052,0,Theory,C1_Logic_Theory,0,4
2053,0,Theory,C1_Logic_Theory,0,2
2054,0,Theory,C1_Logic_Theory,0,9
2055,0,Theory,C1_Logic_Theory,0,4
2056,0,Theory,C1_Logic_Theory,0,8
2057,0,Theory,C1_Logic_Theory,0,2
2058,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2059,0,Theory,C1_Logic_Theory,0,6
2060,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2061,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2062,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2063,3,Neural_Networks,C2_Practical_Applied,1,5
2064,3,Neural_Networks,C2_Practical_Applied,1,2
2065,3,Neural_Networks,C2_Practical_Applied,1,3
2066,3,Neural_Networks,C2_Practical_Applied,1,4
2067,3,Neural_Networks,C2_Practical_Applied,1,3
2068,0,Theory,C1_Logic_Theory,0,3
2069,0,Theory,C1_Logic_Theory,0,3
2070,0,Theory,C1_Logic_Theory,0,3
2071,2,Rule_Learning,C1_Logic_Theory,0,8
2072,0,Theory,C1_Logic_Theory,0,3
2073,0,Theory,C1_Logic_Theory,0,3
2074,0,Theory,C1_Logic_Theory,0,4
2075,3,Neural_Networks,C2_Practical_Applied,1,8
2076,3,Neural_Networks,C2_Practical_Applied,1,5
2077,3,Neural_Networks,C2_Practical_Applied,1,6
2078,3,Neural_Networks,C2_Practical_Applied,1,4
2079,1,Reinforcement_Learning,C2_Practical_Applied,1,3
2080,1,Reinforcement_Learning,C2_Practical_Applied,1,10
2081,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2082,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2083,2,Rule_Learning,C1_Logic_Theory,0,10
2084,1,Reinforcement_Learning,C2_Practical_Applied,1,3
2085,1,Reinforcement_Learning,C2_Practical_Applied,1,5
2086,1,Reinforcement_Learning,C2_Practical_Applied,1,4
2087,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2088,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2089,0,Theory,C1_Logic_Theory,0,3
2090,1,Reinforcement_Learning,C2_Practical_Applied,1,4
2091,3,Neural_Networks,C2_Practical_Applied,1,3
2092,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2093,1,Reinforcement_Learning,C2_Practical_Applied,1,3
2094,1,Reinforcement_Learning,C2_Practical_Applied,1,6
2095,1,Reinforcement_Learning,C2_Practical_Applied,1,5
2096,1,Reinforcement_Learning,C2_Practical_Applied,1,6
2097,0,Theory,C1_Logic_Theory,0,4
2098,0,Theory,C1_Logic_Theory,0,1
2099,0,Theory,C1_Logic_Theory,0,4
2100,5,Genetic_Algorithms,C2_Practical_Applied,1,4
2101,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2102,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2103,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2104,3,Neural_Networks,C2_Practical_Applied,1,1
2105,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2106,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2107,1,Reinforcement_Learning,C2_Practical_Applied,1,4
2108,3,Neural_Networks,C2_Practical_Applied,1,2
2109,6,Probabilistic_Methods,C2_Practical_Applied,1,6
2110,6,Probabilistic_Methods,C2_Practical_Applied,1,4
2111,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2112,6,Probabilistic_Methods,C2_Practical_Applied,1,6
2113,2,Rule_Learning,C1_Logic_Theory,0,6
2114,3,Neural_Networks,C2_Practical_Applied,1,5
2115,3,Neural_Networks,C2_Practical_Applied,1,3
2116,0,Theory,C1_Logic_Theory,0,2
2117,3,Neural_Networks,C2_Practical_Applied,1,8
2118,3,Neural_Networks,C2_Practical_Applied,1,3
2119,3,Neural_Networks,C2_Practical_Applied,1,2
2120,4,Case_Based,C1_Logic_Theory,0,5
2121,4,Case_Based,C1_Logic_Theory,0,3
2122,4,Case_Based,C1_Logic_Theory,0,10
2123,4,Case_Based,C1_Logic_Theory,0,6
2124,3,Neural_Networks,C2_Practical_Applied,1,7
2125,3,Neural_Networks,C2_Practical_Applied,1,5
2126,3,Neural_Networks,C2_Practical_Applied,1,8
2127,4,Case_Based,C1_Logic_Theory,0,4
2128,3,Neural_Networks,C2_Practical_Applied,1,2
2129,3,Neural_Networks,C2_Practical_Applied,1,4
2130,4,Case_Based,C1_Logic_Theory,0,12
2131,0,Theory,C1_Logic_Theory,0,3
2132,6,Probabilistic_Methods,C2_Practical_Applied,1,4
2133,0,Theory,C1_Logic_Theory,0,7
2134,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2135,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2136,0,Theory,C1_Logic_Theory,0,4
2137,0,Theory,C1_Logic_Theory,0,3
2138,3,Neural_Networks,C2_Practical_Applied,1,3
2139,3,Neural_Networks,C2_Practical_Applied,1,4
2140,3,Neural_Networks,C2_Practical_Applied,1,5
2141,3,Neural_Networks,C2_Practical_Applied,1,4
2142,3,Neural_Networks,C2_Practical_Applied,1,1
2143,1,Reinforcement_Learning,C2_Practical_Applied,1,4
2144,1,Reinforcement_Learning,C2_Practical_Applied,1,6
2145,1,Reinforcement_Learning,C2_Practical_Applied,1,4
2146,3,Neural_Networks,C2_Practical_Applied,1,7
2147,3,Neural_Networks,C2_Practical_Applied,1,6
2148,3,Neural_Networks,C2_Practical_Applied,1,4
2149,3,Neural_Networks,C2_Practical_Applied,1,1
2150,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2151,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2152,3,Neural_Networks,C2_Practical_Applied,1,2
2153,4,Case_Based,C1_Logic_Theory,0,3
2154,6,Probabilistic_Methods,C2_Practical_Applied,1,4
2155,0,Theory,C1_Logic_Theory,0,17
2156,0,Theory,C1_Logic_Theory,0,4
2157,6,Probabilistic_Methods,C2_Practical_Applied,1,5
2158,6,Probabilistic_Methods,C2_Practical_Applied,1,1
2159,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2160,6,Probabilistic_Methods,C2_Practical_Applied,1,8
2161,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2162,3,Neural_Networks,C2_Practical_Applied,1,5
2163,3,Neural_Networks,C2_Practical_Applied,1,5
2164,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2165,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2166,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2167,2,Rule_Learning,C1_Logic_Theory,0,1
2168,1,Reinforcement_Learning,C2_Practical_Applied,1,8
2169,2,Rule_Learning,C1_Logic_Theory,0,5
2170,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2171,0,Theory,C1_Logic_Theory,0,1
2172,0,Theory,C1_Logic_Theory,0,5
2173,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2174,6,Probabilistic_Methods,C2_Practical_Applied,1,1
2175,2,Rule_Learning,C1_Logic_Theory,0,5
2176,3,Neural_Networks,C2_Practical_Applied,1,8
2177,3,Neural_Networks,C2_Practical_Applied,1,4
2178,5,Genetic_Algorithms,C2_Practical_Applied,1,7
2179,0,Theory,C1_Logic_Theory,0,1
2180,0,Theory,C1_Logic_Theory,0,5
2181,0,Theory,C1_Logic_Theory,0,8
2182,0,Theory,C1_Logic_Theory,0,19
2183,0,Theory,C1_Logic_Theory,0,3
2184,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2185,5,Genetic_Algorithms,C2_Practical_Applied,1,4
2186,0,Theory,C1_Logic_Theory,0,5
2187,3,Neural_Networks,C2_Practical_Applied,1,4
2188,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2189,0,Theory,C1_Logic_Theory,0,6
2190,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2191,3,Neural_Networks,C2_Practical_Applied,1,1
2192,6,Probabilistic_Methods,C2_Practical_Applied,1,4
2193,0,Theory,C1_Logic_Theory,0,1
2194,0,Theory,C1_Logic_Theory,0,5
2195,0,Theory,C1_Logic_Theory,0,4
2196,0,Theory,C1_Logic_Theory,0,2
2197,0,Theory,C1_Logic_Theory,0,6
2198,0,Theory,C1_Logic_Theory,0,5
2199,0,Theory,C1_Logic_Theory,0,10
2200,0,Theory,C1_Logic_Theory,0,3
2201,0,Theory,C1_Logic_Theory,0,3
2202,0,Theory,C1_Logic_Theory,0,4
2203,0,Theory,C1_Logic_Theory,0,5
2204,3,Neural_Networks,C2_Practical_Applied,1,3
2205,3,Neural_Networks,C2_Practical_Applied,1,3
2206,3,Neural_Networks,C2_Practical_Applied,1,3
2207,3,Neural_Networks,C2_Practical_Applied,1,3
2208,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2209,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2210,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2211,0,Theory,C1_Logic_Theory,0,2
2212,3,Neural_Networks,C2_Practical_Applied,1,4
2213,3,Neural_Networks,C2_Practical_Applied,1,3
2214,3,Neural_Networks,C2_Practical_Applied,1,3
2215,3,Neural_Networks,C2_Practical_Applied,1,4
2216,3,Neural_Networks,C2_Practical_Applied,1,7
2217,6,Probabilistic_Methods,C2_Practical_Applied,1,5
2218,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2219,0,Theory,C1_Logic_Theory,0,3
2220,2,Rule_Learning,C1_Logic_Theory,0,5
2221,2,Rule_Learning,C1_Logic_Theory,0,6
2222,4,Case_Based,C1_Logic_Theory,0,4
2223,4,Case_Based,C1_Logic_Theory,0,4
2224,4,Case_Based,C1_Logic_Theory,0,8
2225,4,Case_Based,C1_Logic_Theory,0,5
2226,4,Case_Based,C1_Logic_Theory,0,3
2227,5,Genetic_Algorithms,C2_Practical_Applied,1,6
2228,6,Probabilistic_Methods,C2_Practical_Applied,1,6
2229,3,Neural_Networks,C2_Practical_Applied,1,3
2230,3,Neural_Networks,C2_Practical_Applied,1,4
2231,0,Theory,C1_Logic_Theory,0,2
2232,0,Theory,C1_Logic_Theory,0,3
2233,0,Theory,C1_Logic_Theory,0,3
2234,0,Theory,C1_Logic_Theory,0,1
2235,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2236,4,Case_Based,C1_Logic_Theory,0,4
2237,4,Case_Based,C1_Logic_Theory,0,3
2238,4,Case_Based,C1_Logic_Theory,0,11
2239,4,Case_Based,C1_Logic_Theory,0,1
2240,4,Case_Based,C1_Logic_Theory,0,7
2241,3,Neural_Networks,C2_Practical_Applied,1,6
2242,3,Neural_Networks,C2_Practical_Applied,1,2
2243,3,Neural_Networks,C2_Practical_Applied,1,5
2244,3,Neural_Networks,C2_Practical_Applied,1,2
2245,3,Neural_Networks,C2_Practical_Applied,1,2
2246,0,Theory,C1_Logic_Theory,0,4
2247,3,Neural_Networks,C2_Practical_Applied,1,7
2248,4,Case_Based,C1_Logic_Theory,0,14
2249,4,Case_Based,C1_Logic_Theory,0,6
2250,4,Case_Based,C1_Logic_Theory,0,4
2251,1,Reinforcement_Learning,C2_Practical_Applied,1,3
2252,1,Reinforcement_Learning,C2_Practical_Applied,1,3
2253,3,Neural_Networks,C2_Practical_Applied,1,1
2254,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2255,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2256,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2257,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2258,3,Neural_Networks,C2_Practical_Applied,1,1
2259,4,Case_Based,C1_Logic_Theory,0,4
2260,4,Case_Based,C1_Logic_Theory,0,3
2261,4,Case_Based,C1_Logic_Theory,0,2
2262,4,Case_Based,C1_Logic_Theory,0,2
2263,4,Case_Based,C1_Logic_Theory,0,3
2264,4,Case_Based,C1_Logic_Theory,0,1
2265,4,Case_Based,C1_Logic_Theory,0,3
2266,0,Theory,C1_Logic_Theory,0,4
2267,0,Theory,C1_Logic_Theory,0,2
2268,0,Theory,C1_Logic_Theory,0,6
2269,5,Genetic_Algorithms,C2_Practical_Applied,1,7
2270,5,Genetic_Algorithms,C2_Practical_Applied,1,6
2271,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2272,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2273,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2274,0,Theory,C1_Logic_Theory,0,3
2275,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2276,3,Neural_Networks,C2_Practical_Applied,1,3
2277,0,Theory,C1_Logic_Theory,0,3
2278,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2279,2,Rule_Learning,C1_Logic_Theory,0,3
2280,0,Theory,C1_Logic_Theory,0,5
2281,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2282,3,Neural_Networks,C2_Practical_Applied,1,6
2283,3,Neural_Networks,C2_Practical_Applied,1,3
2284,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2285,5,Genetic_Algorithms,C2_Practical_Applied,1,4
2286,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2287,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2288,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2289,4,Case_Based,C1_Logic_Theory,0,4
2290,4,Case_Based,C1_Logic_Theory,0,5
2291,0,Theory,C1_Logic_Theory,0,9
2292,4,Case_Based,C1_Logic_Theory,0,2
2293,0,Theory,C1_Logic_Theory,0,3
2294,4,Case_Based,C1_Logic_Theory,0,2
2295,0,Theory,C1_Logic_Theory,0,5
2296,3,Neural_Networks,C2_Practical_Applied,1,3
2297,4,Case_Based,C1_Logic_Theory,0,3
2298,4,Case_Based,C1_Logic_Theory,0,1
2299,4,Case_Based,C1_Logic_Theory,0,2
2300,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2301,3,Neural_Networks,C2_Practical_Applied,1,2
2302,3,Neural_Networks,C2_Practical_Applied,1,2
2303,3,Neural_Networks,C2_Practical_Applied,1,3
2304,3,Neural_Networks,C2_Practical_Applied,1,4
2305,3,Neural_Networks,C2_Practical_Applied,1,6
2306,4,Case_Based,C1_Logic_Theory,0,5
2307,2,Rule_Learning,C1_Logic_Theory,0,3
2308,3,Neural_Networks,C2_Practical_Applied,1,4
2309,3,Neural_Networks,C2_Practical_Applied,1,8
2310,3,Neural_Networks,C2_Practical_Applied,1,2
2311,0,Theory,C1_Logic_Theory,0,2
2312,0,Theory,C1_Logic_Theory,0,2
2313,2,Rule_Learning,C1_Logic_Theory,0,2
2314,3,Neural_Networks,C2_Practical_Applied,1,2
2315,3,Neural_Networks,C2_Practical_Applied,1,1
2316,3,Neural_Networks,C2_Practical_Applied,1,1
2317,3,Neural_Networks,C2_Practical_Applied,1,3
2318,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2319,1,Reinforcement_Learning,C2_Practical_Applied,1,3
2320,3,Neural_Networks,C2_Practical_Applied,1,2
2321,0,Theory,C1_Logic_Theory,0,2
2322,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2323,4,Case_Based,C1_Logic_Theory,0,2
2324,1,Reinforcement_Learning,C2_Practical_Applied,1,4
2325,1,Reinforcement_Learning,C2_Practical_Applied,1,3
2326,1,Reinforcement_Learning,C2_Practical_Applied,1,4
2327,1,Reinforcement_Learning,C2_Practical_Applied,1,4
2328,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2329,1,Reinforcement_Learning,C2_Practical_Applied,1,6
2330,0,Theory,C1_Logic_Theory,0,3
2331,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2332,0,Theory,C1_Logic_Theory,0,3
2333,0,Theory,C1_Logic_Theory,0,3
2334,2,Rule_Learning,C1_Logic_Theory,0,2
2335,4,Case_Based,C1_Logic_Theory,0,9
2336,4,Case_Based,C1_Logic_Theory,0,5
2337,4,Case_Based,C1_Logic_Theory,0,1
2338,3,Neural_Networks,C2_Practical_Applied,1,2
2339,3,Neural_Networks,C2_Practical_Applied,1,4
2340,3,Neural_Networks,C2_Practical_Applied,1,2
2341,4,Case_Based,C1_Logic_Theory,0,1
2342,0,Theory,C1_Logic_Theory,0,1
2343,3,Neural_Networks,C2_Practical_Applied,1,2
2344,3,Neural_Networks,C2_Practical_Applied,1,4
2345,3,Neural_Networks,C2_Practical_Applied,1,1
2346,3,Neural_Networks,C2_Practical_Applied,1,3
2347,0,Theory,C1_Logic_Theory,0,3
2348,3,Neural_Networks,C2_Practical_Applied,1,3
2349,3,Neural_Networks,C2_Practical_Applied,1,7
2350,4,Case_Based,C1_Logic_Theory,0,3
2351,4,Case_Based,C1_Logic_Theory,0,6
2352,4,Case_Based,C1_Logic_Theory,0,3
2353,4,Case_Based,C1_Logic_Theory,0,3
2354,4,Case_Based,C1_Logic_Theory,0,1
2355,4,Case_Based,C1_Logic_Theory,0,3
2356,0,Theory,C1_Logic_Theory,0,5
2357,4,Case_Based,C1_Logic_Theory,0,5
2358,3,Neural_Networks,C2_Practical_Applied,1,5
2359,2,Rule_Learning,C1_Logic_Theory,0,11
2360,0,Theory,C1_Logic_Theory,0,4
2361,3,Neural_Networks,C2_Practical_Applied,1,1
2362,4,Case_Based,C1_Logic_Theory,0,1
2363,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2364,0,Theory,C1_Logic_Theory,0,3
2365,2,Rule_Learning,C1_Logic_Theory,0,7
2366,2,Rule_Learning,C1_Logic_Theory,0,3
2367,3,Neural_Networks,C2_Practical_Applied,1,14
2368,3,Neural_Networks,C2_Practical_Applied,1,2
2369,3,Neural_Networks,C2_Practical_Applied,1,2
2370,3,Neural_Networks,C2_Practical_Applied,1,3
2371,3,Neural_Networks,C2_Practical_Applied,1,3
2372,2,Rule_Learning,C1_Logic_Theory,0,3
2373,3,Neural_Networks,C2_Practical_Applied,1,1
2374,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2375,5,Genetic_Algorithms,C2_Practical_Applied,1,4
2376,4,Case_Based,C1_Logic_Theory,0,7
2377,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2378,4,Case_Based,C1_Logic_Theory,0,2
2379,4,Case_Based,C1_Logic_Theory,0,3
2380,4,Case_Based,C1_Logic_Theory,0,3
2381,3,Neural_Networks,C2_Practical_Applied,1,3
2382,4,Case_Based,C1_Logic_Theory,0,3
2383,4,Case_Based,C1_Logic_Theory,0,10
2384,0,Theory,C1_Logic_Theory,0,1
2385,4,Case_Based,C1_Logic_Theory,0,7
2386,4,Case_Based,C1_Logic_Theory,0,3
2387,4,Case_Based,C1_Logic_Theory,0,6
2388,5,Genetic_Algorithms,C2_Practical_Applied,1,6
2389,2,Rule_Learning,C1_Logic_Theory,0,2
2390,2,Rule_Learning,C1_Logic_Theory,0,5
2391,2,Rule_Learning,C1_Logic_Theory,0,4
2392,2,Rule_Learning,C1_Logic_Theory,0,3
2393,4,Case_Based,C1_Logic_Theory,0,2
2394,6,Probabilistic_Methods,C2_Practical_Applied,1,16
2395,6,Probabilistic_Methods,C2_Practical_Applied,1,5
2396,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2397,6,Probabilistic_Methods,C2_Practical_Applied,1,1
2398,3,Neural_Networks,C2_Practical_Applied,1,2
2399,4,Case_Based,C1_Logic_Theory,0,5
2400,4,Case_Based,C1_Logic_Theory,0,2
2401,4,Case_Based,C1_Logic_Theory,0,4
2402,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2403,3,Neural_Networks,C2_Practical_Applied,1,2
2404,0,Theory,C1_Logic_Theory,0,1
2405,3,Neural_Networks,C2_Practical_Applied,1,7
2406,3,Neural_Networks,C2_Practical_Applied,1,2
2407,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2408,0,Theory,C1_Logic_Theory,0,2
2409,2,Rule_Learning,C1_Logic_Theory,0,2
2410,3,Neural_Networks,C2_Practical_Applied,1,1
2411,3,Neural_Networks,C2_Practical_Applied,1,1
2412,3,Neural_Networks,C2_Practical_Applied,1,3
2413,3,Neural_Networks,C2_Practical_Applied,1,3
2414,3,Neural_Networks,C2_Practical_Applied,1,2
2415,2,Rule_Learning,C1_Logic_Theory,0,3
2416,4,Case_Based,C1_Logic_Theory,0,2
2417,4,Case_Based,C1_Logic_Theory,0,1
2418,0,Theory,C1_Logic_Theory,0,6
2419,0,Theory,C1_Logic_Theory,0,4
2420,3,Neural_Networks,C2_Practical_Applied,1,1
2421,2,Rule_Learning,C1_Logic_Theory,0,1
2422,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2423,6,Probabilistic_Methods,C2_Practical_Applied,1,4
2424,0,Theory,C1_Logic_Theory,0,2
2425,3,Neural_Networks,C2_Practical_Applied,1,5
2426,3,Neural_Networks,C2_Practical_Applied,1,1
2427,3,Neural_Networks,C2_Practical_Applied,1,3
2428,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2429,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2430,3,Neural_Networks,C2_Practical_Applied,1,2
2431,4,Case_Based,C1_Logic_Theory,0,1
2432,4,Case_Based,C1_Logic_Theory,0,1
2433,2,Rule_Learning,C1_Logic_Theory,0,1
2434,4,Case_Based,C1_Logic_Theory,0,5
2435,4,Case_Based,C1_Logic_Theory,0,2
2436,4,Case_Based,C1_Logic_Theory,0,4
2437,3,Neural_Networks,C2_Practical_Applied,1,3
2438,3,Neural_Networks,C2_Practical_Applied,1,2
2439,2,Rule_Learning,C1_Logic_Theory,0,4
2440,2,Rule_Learning,C1_Logic_Theory,0,4
2441,2,Rule_Learning,C1_Logic_Theory,0,2
2442,2,Rule_Learning,C1_Logic_Theory,0,5
2443,2,Rule_Learning,C1_Logic_Theory,0,2
2444,2,Rule_Learning,C1_Logic_Theory,0,6
2445,2,Rule_Learning,C1_Logic_Theory,0,4
2446,2,Rule_Learning,C1_Logic_Theory,0,8
2447,2,Rule_Learning,C1_Logic_Theory,0,3
2448,2,Rule_Learning,C1_Logic_Theory,0,5
2449,0,Theory,C1_Logic_Theory,0,1
2450,2,Rule_Learning,C1_Logic_Theory,0,12
2451,2,Rule_Learning,C1_Logic_Theory,0,11
2452,2,Rule_Learning,C1_Logic_Theory,0,2
2453,0,Theory,C1_Logic_Theory,0,2
2454,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2455,6,Probabilistic_Methods,C2_Practical_Applied,1,4
2456,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2457,6,Probabilistic_Methods,C2_Practical_Applied,1,4
2458,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2459,3,Neural_Networks,C2_Practical_Applied,1,2
2460,2,Rule_Learning,C1_Logic_Theory,0,2
2461,6,Probabilistic_Methods,C2_Practical_Applied,1,1
2462,3,Neural_Networks,C2_Practical_Applied,1,1
2463,4,Case_Based,C1_Logic_Theory,0,4
2464,4,Case_Based,C1_Logic_Theory,0,12
2465,4,Case_Based,C1_Logic_Theory,0,3
2466,2,Rule_Learning,C1_Logic_Theory,0,5
2467,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2468,6,Probabilistic_Methods,C2_Practical_Applied,1,1
2469,0,Theory,C1_Logic_Theory,0,2
2470,0,Theory,C1_Logic_Theory,0,2
2471,3,Neural_Networks,C2_Practical_Applied,1,2
2472,0,Theory,C1_Logic_Theory,0,6
2473,4,Case_Based,C1_Logic_Theory,0,2
2474,4,Case_Based,C1_Logic_Theory,0,2
2475,3,Neural_Networks,C2_Practical_Applied,1,2
2476,2,Rule_Learning,C1_Logic_Theory,0,7
2477,3,Neural_Networks,C2_Practical_Applied,1,1
2478,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2479,6,Probabilistic_Methods,C2_Practical_Applied,1,1
2480,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2481,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2482,3,Neural_Networks,C2_Practical_Applied,1,2
2483,4,Case_Based,C1_Logic_Theory,0,2
2484,3,Neural_Networks,C2_Practical_Applied,1,3
2485,5,Genetic_Algorithms,C2_Practical_Applied,1,6
2486,3,Neural_Networks,C2_Practical_Applied,1,3
2487,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2488,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2489,3,Neural_Networks,C2_Practical_Applied,1,1
2490,4,Case_Based,C1_Logic_Theory,0,2
2491,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2492,2,Rule_Learning,C1_Logic_Theory,0,5
2493,3,Neural_Networks,C2_Practical_Applied,1,4
2494,3,Neural_Networks,C2_Practical_Applied,1,2
2495,3,Neural_Networks,C2_Practical_Applied,1,4
2496,4,Case_Based,C1_Logic_Theory,0,1
2497,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2498,4,Case_Based,C1_Logic_Theory,0,3
2499,0,Theory,C1_Logic_Theory,0,2
2500,3,Neural_Networks,C2_Practical_Applied,1,3
2501,3,Neural_Networks,C2_Practical_Applied,1,5
2502,0,Theory,C1_Logic_Theory,0,1
2503,2,Rule_Learning,C1_Logic_Theory,0,6
2504,1,Reinforcement_Learning,C2_Practical_Applied,1,3
2505,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2506,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2507,2,Rule_Learning,C1_Logic_Theory,0,3
2508,3,Neural_Networks,C2_Practical_Applied,1,3
2509,3,Neural_Networks,C2_Practical_Applied,1,5
2510,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2511,0,Theory,C1_Logic_Theory,0,1
2512,2,Rule_Learning,C1_Logic_Theory,0,1
2513,3,Neural_Networks,C2_Practical_Applied,1,1
2514,2,Rule_Learning,C1_Logic_Theory,0,2
2515,2,Rule_Learning,C1_Logic_Theory,0,5
2516,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2517,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2518,4,Case_Based,C1_Logic_Theory,0,7
2519,3,Neural_Networks,C2_Practical_Applied,1,4
2520,4,Case_Based,C1_Logic_Theory,0,3
2521,3,Neural_Networks,C2_Practical_Applied,1,1
2522,2,Rule_Learning,C1_Logic_Theory,0,3
2523,2,Rule_Learning,C1_Logic_Theory,0,2
2524,4,Case_Based,C1_Logic_Theory,0,3
2525,2,Rule_Learning,C1_Logic_Theory,0,2
2526,4,Case_Based,C1_Logic_Theory,0,2
